channel_name,text,date,news_type,sentiment_type
экономика,остаток банк россия корреспондентский счёт депозит открытый иностранный кредитный организация составить трлн руб следовать годовой отчёт регулятор объём разместить средство,2022-04-12,Economical,positive
экономика,распространение криптовалюта нести существенный риск экономика финансовый стабильность россия уверить цб годовой отчёт регулятор подчеркнуть расти интерес российский гражданин существенный,2022-04-12,Economical,positive
экономика,обратиться суд страна запад попытаться объявить дефолт неисполнение обязательство евробондать заявить глава минфин антон силуановый российский предпринять необходимый действие инвестор,2022-04-11,Political,positive
экономика,столько составлять ипотечный ставка большинство программа сбербанк банк сегодняшний день снизить ставка пп самый популярный ипотечный кредит покупка жильё новостройка,2022-04-11,Economical,positive
экономика,украина должный самостоятельно будущее страна житель хотеть вступить евросоюз брюссель следовать принять нестандартный мера вопрос заявить председатель еврокомиссия урсула фон,2022-04-11,Economical,positive
экономика,безработный британец оказаться уязвимый положение фон рост цена электроэнергия продукт питание изз санкция россия убеждать bloomberg конец март канцлер казначейство,2022-04-11,Economical,neutral
экономика,польша запретить поставка газ уголь россия близкий месяц заявить заместитель министр иностранный страна шимон шинковский решение не принять евросоюз принять,2022-04-10,Economical,positive
экономика,разведслужба сша допускать использовать поддержка сша украина дальнейший вмешательство политический дело страна разведка сша не получить никакой доказательство какиеть соответствующий,2022-04-10,Political,positive
экономика,соцсеть телеграмканал появляться информация сбербанк онлайн якобы понедельник перестать не официальный телеграмканал сбер опровергнуть слух быть бдительный проверять официальный источник,2022-04-09,Humanitarian,positive
экономика,евросоюз планировать рассмотреть заявка украина членство лето соответствовать процесс проходить ускоренный темп сообщить председатель еврокомиссия урсула фон дер ляйена визит,2022-04-09,Political,positive
экономика,приют бездомный животное подарить находиться бедственный положение запас крупа подойти концузаканчиваться сухой корм собака детишки старик больной хвостик опасность рубль,2022-04-08,Humanitarian,positive
экономика,украинский войско благодаря помощь сша союзник получить противотанковый ракетный комплекс российский танк сообщить официальный представитель белый дом джена псак российский,2022-04-08,Shelling,positive
экономика,санкция россия свести экономический рост достигнуть последний заявить президент сша джо байден наш санкция удаться свести экономический достижение россия последний,2022-04-07,Economical,positive
экономика,состояние бывший президент сша дональд трамп увеличиться млрд млрд сегодняшний занимать строчка рейтинг богатый человек сообщать forbes данные рост актив,2022-04-06,Economical,positive
экономика,центральный аппарат федеральный налоговый служба направить территориальный орган письмо датировать март который поручить организовать взаимодействие правоохранительный орган выявление нарушение связанный,2022-04-06,Political,positive
экономика,отп банк контролировать венгерский otp group отказаться выплата дивиденд прошлый следовать сообщение сайт раскрытие корпоративный информация апрель собрание акционер принять,2022-04-06,Economical,positive
экономика,еврокомиссия начать дисциплинарный процедура отношение венгрия привести заморозка финансирование правительство глава вновь избрать виктор орбан уточняться ес впервые задействовать инструмент,2022-04-06,Economical,positive
экономика,рост объём лесозаготовка исправительный учреждение указывать результат исследование государственный организация рослесинфорг связать увеличение освоение площадь лесной участок цель дополнительный привлечение,2022-04-06,Political,positive
экономика,американский фондовый индекс упасть открытие торг апрель комментарий член совет управлять федеральный резерв сша лаэль брейнард грядущий агрессивный ужесточение денежнокредитный,2022-04-06,Economical,negative
экономика,президент германия франквальтер штайнмайер назвать ошибочный поддержка проект северный приверженность северный очевидный ошибка приверженный мост не верить предостерегать партнёр штайнмайер,2022-04-05,Political,positive
экономика,антироссийский санкция ударить бежать россия сторонник навальный ранее ратовать ограничение рф оппозиционер не принимать счёт пожертвование поэтому завести отдельный криптокошелёк,2022-04-05,Economical,negative
экономика,бывший дочерний компания газпром германия gazprom germania gmbh передать управление федеральный сетевой агентство фрг сентябрь заявить глава немецкий минэкономики роберт,2022-04-05,Economical,neutral
экономика,премьерминистр великобритания борис джонсон намеренный призвать канцлер фрг олафа шолец санкция отношение россия фон обеспокоенность германия сша франция подтолкнуть украина,2022-04-04,Economical,negative
экономика,власть швейцария заморозить малый мера объект недвижимость принадлежащий российский бизнесмен объект дом квартира расположить четыре швейцарский кантон включая берн женева,2022-04-04,Economical,positive
экономика,премьер михаил мишустин подписать постановление выделение млрд руб ликвидация последствие прошлогодний наводнение крым ремонт жилой дом крым пострадать наводнение резервный,2022-04-04,Economical,negative
экономика,евросоюз ужесточить санкция россия изз проведение военный операция украина усилить поддержка киев вопрос оборона сообщить глава мид германия аннален бербок,2022-04-04,Economical,neutral
экономика,поставка газ россия словакия не должный останавливаться платить сырьё рубль заявить министр экономика ричард сулика поток газ не прекращаться говорить,2022-04-04,Economical,positive
экономика,трудность возникнуть мировой экономика фон пандемия коронавирус усугубиться изз ситуация украина заявить канцлер германия олафа шольц слово трудность который сталкиваться,2022-04-03,Political,negative
экономика,вицеканцлер германия министр экономика проблема климат роберт хабек предостеречь немедленный отказ поставка российский газ не игра сценарий который отнестись серьёзно,2022-04-03,Economical,negative
экономика,британский аукционный christies ввести запрет продажа предмет роскошь россия белоруссия запретить клиент страна участвовать торг christies соблюдать запрет экспорт клиент,2022-04-01,Economical,neutral
экономика,сша не стать наращивать военный присутствие европа уровень континент эпоха холодный война заявить начальник штаб сухопутный войско джеймс макконвилла встреча,2022-04-01,Political,negative
экономика,глава сбербанк герман греф предправление втб андрей костин предупредить правительство потенциальный убыток госбанк изз участие программа государственный поддержка экономика данные,2022-04-01,Economical,positive
экономика,apple meta platforms передать дать пользователь хакер выдавать сотрудник правоохранительный орган дать включать физический ipадрес номер телефон передать середина ответ,2022-03-31,Economical,positive
экономика,сша оказывать давление минфин включить компания лаборатория касперский санкционный список опасаться последствие такой мера белый дом считать кремль использовать продукт,2022-03-31,Economical,positive
экономика,неделя март потребительский цена россия вырасти сообщить росстат сравнение предыдущий три неделя темп рост замедлиться предыдущий отчётный неделя составить превышать,2022-03-31,Economical,neutral
экономика,офис газпром обыск прислать представитель антимонопольный регулятор евросоюз обыск пройти немецкий подразделение число компания gazprom germania wingas обеспечивать газ рынок,2022-03-31,Economical,neutral
экономика,западный санкция отрезать россия мировой рынок капитал затруднить конвертация рубль внешнеторговый оборот ответный намерение россия получать оплата экспорт газ европа,2022-03-30,Economical,neutral
экономика,япония включить банкнот золотой монета слиток опубликовать ранее список товар экспорт россия запретить апрель обновить документ появиться сайт японский министерство,2022-03-30,Economical,positive
экономика,ввести ответ санкционный давление запад запрет полёт российский территория бить экспорт норвежский морепродукт изз сокращение число рейс рост фрахтовый ставка,2022-03-29,Economical,negative
экономика,основатель альфагруппа михаил фридман дать интервью американский канал cbs разговор журналист заявить не считать националпредатель предприниматель напомнить предельно понятный речь,2022-03-28,Political,positive
экономика,зависимость турция российский газ снизиться сообщить глава мид страна мевлютый чавушогла турция течение видеть россия надёжный поставщик газ рассчитывать продолжение,2022-03-27,Economical,positive
экономика,российский трёхсторонний комиссия регулирование социальнотрудов отношение работа координировать вицепремьер татьяна голиков поддержать проект поставление разрешать россиянин устраиваться дополнительный работа не,2022-03-26,Political,positive
экономика,санкция запад россия не фатальный трудность сопоставить страшный испытание страна хх век заявить зампредседателя совбез дмитрий медведев трудность прийтись преодолевать,2022-03-26,Political,negative
экономика,премьерминистр косово альбин куртеть разрушить заключить брюссель мирный соглашение сербия заявить сербский президент александр вучича брюссельский соглашение разрушить абсолютно разрушить,2022-03-26,Political,neutral
экономика,минпромторг ожидать ситуация поставка офисный бумага россия должный стабилизироваться апрель россия крупный производитель бумага заявить минпромторг руководство комбинат перестроить работа,2022-03-26,Economical,positive
экономика,украина необходимо предоставить возможность участвовать заседание двадцатка случай не удаться исключить организация россия заявить президент сша джо байден предложение исключить,2022-03-25,Political,neutral
экономика,открытие торг фондовый секция московский биржа возобновить операция паевой инвестиционный фонд выдача погашение обмен пай день следующий день определить расчётный,2022-03-25,Economical,positive
экономика,сша восстановить действие исключение таможенный пошлина затрагивать китайский товар конец текущий следовать заявление аппарат представитель сша торговый переговоры решение восстанавливать,2022-03-24,Economical,positive
экономика,госкорпорация роскосмос переходить расчёт рубль заключение новый контракт заявить глава дмитрий рогозин внешний контракт заключать исключительно рубль схема добывать углеводород,2022-03-24,Economical,positive
экономика,банк россия ввести мораторий исключение список биржа акция иностранный эмитент российский происхождение депозитарный расписка удостоверять право отношение такой акция допустить,2022-03-24,Economical,positive
экономика,украина рассчитывать разговор президент владимир зеленский председатель кнр си цзиньпин заявить глава офис президент андрей ермак подчеркнуть страна запад восток,2022-03-23,Political,positive
экономика,подводить первый результат санкция россия инициатор сельский хозяйство условный запад остаться российский удобрение сша не поддержать канада захлестнуть волна протест,2022-03-23,Economical,negative
экономика,февраль средство население российский банк сократиться трлн руб следовать обзор цб развитие банковский сектор абсолютный выражение значительный отток вклад минимум,2022-03-22,Economical,positive
экономика,самый убеждённый медведь уоллстрит стратег инвестбанк morgan stanley американский акция майкл уилсон уверенный рост акция сша наблюдаться прошлый неделя представлять,2022-03-22,Political,positive
экономика,банк россия временно установить максимальный значение эквайринговый комиссия уровень оплата карта социально значимый товар услуга решение действовать апрель август льгота,2022-03-22,Economical,positive
экономика,погашение минский обязательство российский госкредит отсрочить пятьшбыть сообщить министр финансы белоруссия юрий селиверстов обсудить предложить платёж сместить комфортный срок взаимоприемлемый,2022-03-21,Economical,positive
экономика,оперативный канал московский предприниматель вести бизнес условие санкционный давление горячий линия помощь предприниматель льготный кредитование субсидия помощь город расшифровка закон,2022-03-21,Humanitarian,positive
экономика,наш страна развязать экономический война сторона трудный открываться исторический шанс перестроить отбросить зависимость иностранный бизнес москва разработать больший программа поддержка,2022-03-21,Economical,positive
экономика,нато делать не допустить конфликт россия европа заявить генеральный секретарь альянс йенс столтенберг понимать действовать кровавый ужасный конфликт украина не,2022-03-21,Political,negative
экономика,литва не выплачивать компенсация бизнесмен иметь бизнес россия случай национализация имущество заявить министр экономика инновация литва аушрина армонайте президент литовский,2022-03-21,Economical,positive
экономика,коллектив ракетнокосмический центр прогресс барабан санкция западный страна сообщить гендиректор роскосмос дмитрий рогозин коллектив прогресс просить передать американец европейский слуга,2022-03-20,Political,positive
экономика,финансовый учреждение багамы обнаружить млрд актив владелец связать россия сообщаться ссылка центральный банк страна цб страна найти млн депозит млрд,2022-03-20,Economical,positive
экономика,решение европейский космический агентство esa совместный проект роскосмос полёт марс exomars означать потеря несколько течение заново воссоздавать необходимый экспедиция посадочный,2022-03-18,Economical,positive
экономика,крупный онлайнретейлер amazon закрыть сделка покупка старый киностудия голливуд metrogoldwynmayer mgm млрд свой заявление amazon пообещать сохранить наследие mgm предоставить,2022-03-18,Economical,positive
экономика,доход бюджет достаточно финансирование запланировать проект цб не прийтись печатать президент россия владимир путин совещание мера социальноэкономический поддержка регион заявить,2022-03-17,Political,positive
экономика,белорусский валютнофондовый биржа анонсировать скорый запуск торг китайский юань сообщение биржа отмечаться торг валютный пара китайский юаньбелорусский рубль cnybyntod начаться,2022-03-17,Economical,positive
экономика,российский рынок труд предстоять непростой время профессионал озабачен возможный сокращение всевозможный отрасль массовый уход россия зарубежный бизнес тысяча специалист оказаться,2022-03-16,Economical,positive
экономика,последний день сеть интернет появиться дать тыс карта клиент российский банк сообщаться ссылка дать специалист сервис разведка утечка данные мониторинг,2022-03-14,Economical,positive
экономика,мир не угрожать глобальный финансовый кризис изз российский военный операция украина заявить глава международный валютный фонд кристалина георгиев глава мвф,2022-03-14,Economical,positive
экономика,сербия согласиться платить российский газ тыс куб истечь нынешний контракт июнь заявить президент страна александр вучича слово сербия цена не,2022-03-13,Economical,positive
экономика,кабинет министр украина отменить налог добавить стоимость акциз бензин дизельный топливо сообщить президент украина владимир зеленский кабмин утвердить решение отмена,2022-03-13,Economical,neutral
экономика,венесуэла готовый восстановить сотрудничество соединить штат сфера торговля нефть вашингтон признать законный власть президент николас мадурый заявить глава мид страна,2022-03-13,Economical,positive
экономика,президент сша джо байден подписать указ разрешать госсекретрить направить вплоть млн товар услуга военный назначение помощь военный обучение украина направить,2022-03-13,Economical,positive
экономика,национальный система платёжный карта установить межбанковский комиссия карта платёжный система visa mastercard уровень который существовать ранее настоящий оставить прежний условие,2022-03-13,Economical,positive
экономика,поставить минск современный образец военный техника договориться президент владимир путин белорусский коллега александр лукашенко очередь белоруссия нарастить поставка современный сельскохозяйственный,2022-03-12,Political,positive
экономика,уполномоченный президент россия право предприниматель борис титов поддержать предложение концертный компания ввести мораторий возврат деньга билет перенести концерт пообещать обратиться,2022-03-12,Economical,positive
экономика,страна евросоюз заниматься подготовка четвёртый пакет санкция россия заявить глава еврокомиссия урсула фон дер ляйена прессконференция саммит ес версаль представимый,2022-03-12,Economical,neutral
экономика,федеральный антимонопольный служба видеть предпосылка снижение розничный цена бензин россия падение оптовый цена заявить руководитель служба максим шаскольский выступать март,2022-03-11,Economical,positive
экономика,президент россия владимир путин призвать правительство цб сохранить темп выдача ипотека обеспечение непрерывный работа строительный сектор глава государство заявить необходимость,2022-03-11,Economical,positive
экономика,изз ситуация сложиться страна приют подарить оказаться беда помощь ежемесячно приют покупать корм рубль собака спасаться кров средство существование катастрофически,2022-03-10,Economical,positive
экономика,президент сша джо байден призвать конгресс утвердить пакет помощь украина размер млрд продолжать оказывать украина военный помощь экономический помощь гуманитарный,2022-03-09,Economical,positive
экономика,rutube неделя количество пользовательский контент ugc вырасти практически раз рост телеграм количество новый канал заметный не пропорция очевидный причина такой,2022-03-08,Humanitarian,positive
экономика,международный рейтинговый агентство fitch group приостановить коммерческий деятельность россия публикация аналитический отчёт продолжиться российский территория речь идти приостановка операция охватывать,2022-03-08,Economical,positive
экономика,российский власть не собираться отключать страна мировой интернет заявить минцифра ведомство отреагировать появление сеть правительственный телеграмма госорган подписать заместитель министр,2022-03-07,Political,positive
экономика,рейтинговый агентство moodys понизить суверенный рейтинг россия преддефолтный уровень ca негативный прогноз говориться сообщение агентство связать опасение повод способность готовность,2022-03-07,Economical,negative
экономика,клиент маркетплейс ozon смочь оплачивать заказ карта visa mastercard ранее решить приостановить работа россия клиент совершать покупка ozon прежний режим,2022-03-07,Economical,positive
экономика,американский технологический корпорация ibm объявить прекращение продажа технология российский рынок связь ситуация украина помимо не продавать технология россия не вести,2022-03-06,Economical,positive
экономика,англоголландский нефтегазовый компания shell извиниться приходиться приобретать российский нефть вчера принять сложный решение приобретение груз российский сырой нефть нпз производить,2022-03-06,Economical,positive
экономика,фейк samsung приостанавливать поставка товар число телефон чип россия фон нынешний геополитический событие компания samsung близкий возобновить работа россия обычный,2022-03-05,Economical,positive
экономика,фон стремительный рост цена нефть опасение скорый ужесточение денежнокредитный политика фрс военный конфликт восточный европа настроение уоллстрит напоминать год единственный,2022-03-05,Economical,neutral
экономика,абонент украинский мобильный оператор не смочь дозвониться абонент российский оператор сообщить прессслужба государственный служба специальный связь защита информация украина мера,2022-03-04,Economical,positive
экономика,правительство внести госдума законопроект изменение бюджетный кодекс направить эффективный управление структура государственный долг обеспечение финансовый стабильность корректировка позволить быстро гибко,2022-03-04,Economical,positive
экономика,фейк фейк пользователь приложение сбербанк онлайн включиться функция автоматический снятие деньга подтвердить факт несанкционированный списание мобильный приложение защитить никакой взлом,2022-03-04,Humanitarian,positive
экономика,российский брокер сообщить ограничение иностранный контрагент изз клиент не продать иностранный бумага зарубежный биржа внешний западный контрагент временно остановить операция,2022-03-04,Economical,neutral
экономика,девелоперский компания работать москва область начать активно менять стоимость недвижимость проект происходить основное сторона повышение подчёркивать аналитик база циан март,2022-03-04,Shelling,positive
экономика,министерство энергетика украина запретить экспорт природный газ территория страна изз военный операция россия сообщать компанияоператор укртрансгаз министерство энергетика запретить участник,2022-03-04,Economical,neutral
экономика,ставка вклад о весь подробный март рубль максимальный ставка вклад сбервклад прайма составить срок три месяц классический сбервклад срок валютный,2022-03-02,Economical,positive
экономика,биржевой цена газ европа ход торг вторник март взлететь выше тыс куб цена мартовский фьючерс хаба ttf нидерланды вырасти тыс,2022-03-02,Economical,positive
экономика,икс холдинг входить yadro гк цитадель криптонит не стать разрешиться кризис решить защитить сотрудник менеджмент холдинг дочерний компания решить дополнительно,2022-03-01,Economical,positive
экономика,валерий фадеев призвать российский компания организация обжаловать судебный порядок ограничение запрет западный общество разворачиваться кампания введение дополнительный ограничение запрет россия,2022-03-01,Economical,negative
экономика,прекратить эскалация конфликт украина санкция отношение страна смягчить заявить брифинг официальный представитель госдепартамент сша нед прайс представитель госдеп уточнить сша,2022-03-01,Economical,negative
экономика,российский резидент не смочь зачислять иностранный валюта счёт вклад зарубежный банк брокер следовать указ президент владимир путин ответ западный санкция,2022-03-01,Economical,neutral
экономика,владимир путин подписать указ специальный экономический мера связь недружественный действие сша примкнуть иностранный государство международный организация соответствие указ экспортёр должный,2022-03-01,Economical,positive
экономика,глава роскосмос дмитрий рогозин подтвердить рбк европейский космический агентство ека отказаться проведение телеконференция роскосмос связать мой отказ оставить французский гвиана,2022-02-28,Economical,neutral
экономика,евросоюз запретить экспортировать белоруссия топливо древесина цемент сталь заявить глава еврокомиссия урсула фон дер ляйена причина введение новый ограничение поддержка,2022-02-28,Economical,positive
экономика,логистический компания fedex united parcel service приостановить доставка груз россия изз военный операция украина ups бесплатно вернуть посылка следовать россия,2022-02-28,Economical,positive
экономика,цб установить курс доллар март уровень руб курс евро руб,2022-02-28,Economical,positive
экономика,евросоюз обсудить введение жёсткий санкция российский олигарх заявить верховный представитель ес иностранный дело политика безопасность жозеп боррель совместный прессконференция глава,2022-02-28,Economical,neutral
экономика,евросоюз ввести пакет санкция включать полный запрет полёт российский самолёт весь территория заявить заявить брюссель глава еврокомиссия урсула фон дер,2022-02-28,Economical,negative
экономика,власть сша считать приказ президент россия владимир путин приведение сила сдерживание особый режим дежурство являться часть подход заключаться создание несуществующий,2022-02-28,Political,positive
экономика,цб дать российский банк временной послабление отношение обязательность соблюдение размер открытый валютный позиция говориться сообщение регулятор облегчение адаптация банк сложиться,2022-02-28,Economical,positive
экономика,сша евросоюз канада великобритания осуждать российский военный операция украина принять решение удаление отдельный российский банк система swift санкция центробанк россия,2022-02-27,Economical,negative
экономика,украина следовать немедленно предоставить статус кандидат вступление евросоюз заявить президент польша анджей дуда польша выступать экспресспуть членство украина европейский союз,2022-02-27,Political,positive
экономика,мо рф достоверный дать подобный провокация сторона украинский националист спланировать населить пункт краматорск славянск,2022-02-26,Shelling,negative
экономика,бюро индустрия безопасность bis министерство торговля сша регулятор область экспортный контроль опубликовать деталь новый ограничение экспорт технологический продукция отрасль российский,2022-02-26,Economical,positive
экономика,отношение соединить штат россия объявление москва спецоперация донбасс полностью разорвать заявить президент сша джо байден отвечать просьба охарактеризовать отношение сша,2022-02-25,Political,positive
экономика,евросоюз готовый ввести пакет санкция россия заявить замглавы еврокомиссия валдис домбровскиснуть слово домбровскис касаться область торговля частность включать мера контроль,2022-02-24,Economical,neutral
экономика,выходить спецстрим канал соловьёв live прямой эфир следить обсуждать самый последний событие присоединяться,2022-02-24,Humanitarian,neutral
экономика,разрыв украина дипломатический отношение россия жест отчаяние жест не умный фактически киев расписываться свой нежелание разрешить мирный путём кризис создать,2022-02-24,Political,neutral
экономика,решение президент владимир путин признать независимость днр лнр поддержать участник опрос вциома столько респондент выбрать ответ скорее поддерживать соответствовать сообщить,2022-02-24,Political,positive
экономика,верховный рада зарегистрировать проект постановление обращение украинский парламент организация безопасность сотрудничество европа депутат предлагаться попросить обсе исключить состав российский федерация,2022-02-24,Political,positive
экономика,президент россия владимир путин объяснить журналист обратиться совет федерация просьба разрешить отправка российский вооружённый сила донбасс глава государство напомнить подписать,2022-02-23,Political,positive
